5.01 	28.17 	1	0	0	3.1 	500	1	0	0	1	0	6.68 	12	9
5.52 	25.75 	1	1	0	4.0 	0	0	0	0	1	0	5.52 	9	9
5.42 	30.50 	1	1	1	4.2 	0	0	1	0	0	0	5.86 	12	6
4.87 	26.92 	1	1	0	3.5 	0	0	0	0	0	0	5.52 	16	16
4.94 	26.67 	1	1	0	3.2 	0	1	0	1	0	0	5.52 	12	12
5.18 	25.25 	0	0	0	4.0 	0	0	0	0	0	0	6.11 	12	12
5.39 	24.08 	0	0	1	3.8 	650	0	0	0	0	0	0.00 	12	12
5.19 	24.58 	1	1	0	3.3 	0	0	0	0	1	0	5.01 	12	9
6.11 	28.50 	1	1	1	3.3 	0	0	0	0	1	0	6.40 	20	14
5.86 	29.42 	1	1	1	4.0 	0	0	0	0	1	0	5.01 	12	12
5.63 	28.50 	1	0	1	3.2 	765	0	1	0	0	0	0.00 	6	6
5.30 	25.58 	0	0	0	4.3 	0	0	0	0	0	0	4.61 	12	12
5.25 	22.42 	0	0	1	4.4 	430	0	0	0	0	0	6.40 	14	14
5.14 	24.75 	0	0	0	4.0 	0	0	0	0	0	0	5.86 	12	12
5.45 	28.67 	1	1	1	3.2 	0	0	0	1	0	0	6.11 	12	9
5.08 	23.58 	0	0	1	4.0 	0	0	0	1	0	0	5.86 	16	14
5.77 	25.75 	0	0	1	3.6 	920	0	0	0	0	0	5.86 	16	16
5.80 	26.67 	1	1	1	3.5 	860	0	1	0	1	0	6.40 	14	12
5.65 	28.17 	1	1	1	4.3 	935	0	0	0	0	1	0.00 	16	16
5.01 	28.17 	0	0	1	3.9 	850	0	0	1	0	1	6.40 	20	16
5.44 	22.58 	0	0	0	3.5 	0	0	0	0	0	0	6.68 	16	14
5.01 	23.67 	0	0	0	4.0 	0	0	0	0	0	0	5.52 	9	9
5.86 	29.17 	1	1	1	3.3 	480	0	0	0	0	0	0.00 	16	14
5.70 	28.08 	1	1	0	3.8 	0	0	0	0	0	0	5.52 	16	12
5.30 	24.75 	0	0	0	4.3 	0	0	0	0	0	0	6.11 	12	12
5.70 	27.50 	1	1	1	4.2 	785	0	0	0	0	1	5.01 	6	6
6.21 	26.00 	1	1	0	3.0 	0	0	0	0	1	0	5.01 	6	9
5.46 	27.17 	1	1	1	4.1 	745	0	1	0	1	0	6.11 	12	12
5.86 	27.17 	1	1	0	4.2 	0	0	0	0	0	1	6.68 	12	12
5.35 	26.75 	0	0	1	3.5 	800	0	0	1	0	0	5.86 	16	16
5.01 	23.83 	0	0	1	3.9 	0	0	0	1	0	0	6.40 	0	0
5.30 	24.58 	0	0	0	4.0 	0	0	1	0	0	0	6.40 	16	12
5.73 	31.83 	1	1	0	4.0 	0	0	0	0	0	0	5.52 	12	12
4.87 	23.42 	0	0	0	4.3 	700	0	1	0	0	1	6.11 	12	12
6.21 	30.50 	1	1	1	3.9 	980	0	2	0	1	1	5.01 	12	9
5.14 	29.00 	1	1	1	4.3 	0	0	0	0	0	0	5.86 	12	9
4.98 	25.67 	0	0	0	3.9 	650	0	0	0	0	1	5.86 	12	12
5.14 	23.33 	0	0	0	4.3 	0	0	0	0	0	0	5.52 	12	9
5.08 	28.83 	1	1	0	3.0 	0	0	0	0	1	0	6.40 	16	9
5.60 	27.75 	1	1	1	3.3 	0	0	0	0	1	0	6.68 	16	16
5.30 	23.67 	0	0	0	3.0 	0	0	0	0	0	0	6.11 	12	12
5.01 	25.00 	1	1	0	4.4 	0	0	0	0	1	0	5.86 	6	6
5.44 	26.67 	1	1	1	3.8 	0	0	0	0	0	0	5.52 	12	12
5.01 	27.00 	0	0	1	3.6 	905	0	1	1	0	1	5.86 	12	9
5.14 	26.08 	1	1	0	3.6 	0	0	0	0	0	0	6.40 	12	9
5.30 	26.25 	1	0	0	3.9 	780	0	0	0	1	0	6.40 	16	12
4.87 	24.00 	0	0	0	3.8 	0	0	1	0	0	0	6.40 	20	12
5.30 	26.92 	0	0	1	4.2 	500	0	1	0	0	0	5.01 	12	12
5.14 	24.58 	0	0	1	4.2 	805	0	0	0	0	0	6.11 	16	12
5.70 	27.58 	1	1	0	3.5 	790	0	0	0	1	0	5.52 	16	12
5.77 	27.92 	1	1	0	4.1 	0	0	1	0	1	0	6.11 	12	9
5.30 	25.58 	1	0	0	4.2 	0	0	0	0	0	0	5.01 	12	12
4.93 	23.67 	1	0	0	2.9 	0	0	0	0	1	0	5.52 	16	16
5.60 	28.17 	1	1	1	3.6 	0	0	0	0	0	0	6.40 	20	12
4.94 	22.08 	0	0	1	4.1 	0	0	0	1	0	0	5.52 	12	12
5.14 	25.83 	0	0	0	3.7 	830	2	0	0	0	1	5.52 	12	12
5.39 	31.67 	1	1	1	3.5 	0	0	0	1	0	0	6.68 	16	12
5.65 	24.83 	0	0	0	3.9 	0	0	0	0	0	1	5.86 	12	12
5.01 	27.92 	0	0	0	4.2 	0	0	0	0	0	0	5.01 	12	12
5.19 	24.83 	0	0	0	4.5 	0	0	0	0	0	1	5.52 	12	12
6.11 	27.67 	1	0	1	3.9 	0	0	1	0	1	0	5.86 	12	12
5.08 	27.75 	1	1	0	4.2 	0	0	0	0	0	0	0.00 	14	12
5.01 	25.42 	0	0	0	3.7 	0	0	0	0	0	0	5.01 	12	12
5.52 	28.92 	1	1	0	3.8 	0	0	1	1	0	1	5.86 	9	6
5.62 	27.83 	1	1	0	4.2 	0	0	0	0	1	1	5.52 	9	9
5.01 	27.83 	0	0	0	3.2 	650	0	0	1	0	0	0.00 	12	12
5.30 	25.58 	0	0	1	4.2 	0	1	0	0	0	1	5.52 	12	16
5.48 	35.00 	1	1	1	3.5 	0	0	0	0	0	0	5.52 	12	12
5.83 	31.17 	1	1	0	4.1 	0	0	0	0	0	0	4.61 	16	12
5.01 	25.67 	1	1	1	3.9 	0	2	0	0	0	0	0.00 	12	12
5.30 	24.67 	0	0	1	3.2 	945	0	0	0	0	0	5.86 	14	12
5.62 	27.00 	1	1	1	3.7 	855	0	0	0	0	0	5.52 	12	12
5.08 	25.75 	1	1	1	3.5 	350	0	0	1	0	0	6.40 	12	12
5.30 	26.17 	0	0	1	3.8 	0	0	0	0	0	0	6.40 	16	12
5.01 	28.33 	0	0	0	4.0 	0	0	0	0	0	0	5.86 	12	9
4.87 	24.17 	0	0	0	3.6 	650	0	0	0	0	0	6.40 	16	12
4.79 	23.42 	0	0	0	4.0 	0	0	0	0	0	0	6.40 	16	12
4.94 	26.67 	1	1	0	4.3 	690	2	1	0	1	0	6.68 	16	16
5.01 	28.67 	1	1	0	3.3 	0	0	0	0	0	0	5.52 	12	12
6.11 	26.25 	1	0	0	4.2 	0	0	0	0	0	0	0.00 	6	6
5.08 	26.00 	0	0	0	4.2 	0	0	0	0	1	0	5.52 	12	12
5.74 	24.67 	0	0	1	3.6 	960	0	2	0	0	1	6.68 	20	16
5.19 	25.50 	0	0	0	4.2 	765	0	0	0	0	0	5.52 	12	12
5.25 	22.50 	0	0	1	4.3 	0	1	0	0	0	0	5.86 	12	12
5.44 	26.75 	1	1	1	3.8 	0	0	1	0	0	0	5.52 	6	12
5.94 	24.50 	0	0	0	4.1 	0	0	1	0	0	0	6.11 	16	12
5.81 	27.25 	1	1	1	3.5 	730	0	1	0	1	0	5.52 	12	12
5.52 	27.75 	1	1	0	3.3 	0	0	0	0	1	0	5.86 	16	12
5.86 	29.67 	1	1	1	3.3 	0	0	1	0	0	1	6.11 	16	16
5.67 	29.50 	1	1	0	3.8 	0	0	0	1	0	0	5.52 	12	12
5.30 	31.25 	1	1	0	3.3 	0	0	0	0	0	0	5.01 	12	12
5.01 	25.25 	0	0	0	3.7 	0	0	0	0	0	1	6.11 	6	6
5.99 	28.17 	0	0	1	3.5 	0	0	0	0	0	0	6.68 	9	9
5.39 	25.17 	0	0	1	3.8 	0	0	0	0	0	0	5.01 	12	12
5.19 	23.67 	1	0	0	3.0 	0	0	0	0	0	0	6.40 	16	12
5.44 	28.25 	1	1	1	3.8 	680	0	0	0	0	1	5.86 	12	12
4.79 	27.00 	1	1	0	3.5 	0	0	0	0	0	0	5.86 	16	12
5.30 	27.17 	1	1	1	3.5 	0	0	0	0	1	0	5.86 	12	12
5.19 	25.17 	0	0	1	4.1 	880	0	0	0	0	0	5.52 	12	12
5.08 	27.58 	1	1	1	3.8 	0	0	0	0	1	0	5.86 	12	12
5.76 	28.25 	1	1	1	3.9 	0	0	0	0	1	0	6.11 	12	12
5.70 	25.67 	1	1	0	3.8 	0	0	0	1	0	0	5.86 	12	12
5.30 	24.25 	0	0	1	3.6 	650	1	0	0	0	0	5.86 	12	16
5.30 	28.83 	0	0	0	3.2 	0	0	0	1	0	0	0.00 	6	6
5.01 	23.83 	0	0	0	3.4 	0	0	0	1	0	0	5.86 	14	12
4.87 	26.58 	0	0	1	3.5 	705	0	1	1	0	0	6.40 	12	16
5.25 	27.83 	1	1	0	4.1 	0	0	1	0	0	0	5.86 	12	12
5.80 	25.33 	1	1	1	4.0 	800	0	0	1	0	0	6.91 	16	16
5.08 	25.17 	1	1	0	4.0 	0	0	0	1	0	0	5.52 	12	12
5.30 	26.67 	1	1	0	3.7 	0	0	1	0	0	0	5.01 	6	6
5.14 	26.67 	0	0	1	3.5 	0	0	0	0	0	0	5.52 	16	16
5.01 	24.75 	0	0	0	4.1 	0	0	0	0	0	0	6.11 	9	12
6.50 	28.75 	1	1	0	3.9 	840	2	1	0	0	1	6.11 	20	12
5.81 	28.92 	1	1	1	4.0 	825	1	0	0	1	0	6.40 	12	9
5.63 	31.00 	1	0	0	3.2 	800	1	0	1	0	0	5.01 	9	9
5.63 	25.67 	0	0	0	3.9 	0	1	0	0	0	1	5.52 	16	12
5.60 	26.33 	1	1	0	3.4 	0	0	0	0	1	0	5.01 	9	9
5.44 	28.42 	1	1	1	3.0 	0	0	1	0	1	0	5.52 	12	12
5.19 	27.00 	0	0	0	4.0 	0	0	1	0	0	0	6.68 	12	12
5.14 	27.92 	1	0	0	4.0 	0	0	0	0	0	0	5.86 	20	14
5.52 	26.33 	1	1	0	3.6 	420	0	0	0	0	0	5.01 	12	12
5.19 	25.83 	1	0	0	4.2 	0	2	0	0	1	0	6.40 	20	12
5.01 	26.00 	1	1	1	4.0 	0	0	0	1	0	0	4.61 	12	12
5.83 	28.00 	1	1	0	3.8 	880	0	0	0	1	0	4.61 	6	6
5.08 	23.58 	0	0	1	4.1 	0	0	0	0	0	0	5.86 	12	12
5.19 	24.92 	0	0	1	4.2 	0	0	0	0	0	0	6.11 	16	14
4.87 	27.67 	1	1	0	3.8 	0	0	1	0	1	0	5.01 	6	6
5.34 	23.75 	0	0	1	4.1 	0	1	0	0	0	0	6.11 	12	12
5.01 	28.08 	1	1	1	3.5 	0	0	0	0	0	0	5.86 	12	12
5.30 	33.17 	1	1	0	4.3 	0	0	0	0	1	0	5.52 	9	6
4.94 	25.58 	1	1	0	3.1 	350	0	0	0	0	0	5.01 	20	12
5.52 	29.67 	1	1	1	3.8 	0	0	0	0	1	0	5.86 	12	12
5.03 	22.83 	0	0	0	4.1 	650	0	0	0	0	0	6.11 	16	16
6.21 	34.08 	1	1	1	3.7 	0	0	0	0	0	0	0.00 	6	6
5.30 	25.25 	0	0	0	3.4 	0	1	0	0	0	0	6.11 	9	9
5.01 	22.00 	0	0	1	3.9 	715	1	1	0	0	0	5.86 	12	12
5.38 	24.83 	0	0	0	3.8 	780	1	1	0	0	1	5.01 	12	14
4.79 	28.75 	1	1	1	3.8 	0	0	0	0	0	0	0.00 	6	6
5.01 	25.92 	1	1	0	3.8 	0	0	0	0	0	0	6.40 	9	9
5.99 	26.33 	0	0	1	3.4 	970	1	0	1	0	0	6.40 	20	20
4.79 	25.08 	0	0	1	4.0 	0	0	0	0	0	1	5.86 	16	16
5.30 	28.25 	1	0	0	3.0 	0	0	0	0	1	0	5.52 	6	6
5.08 	24.42 	0	0	0	4.0 	0	0	0	0	0	0	6.40 	16	16
5.08 	25.67 	1	0	1	3.5 	0	0	0	0	1	0	5.86 	12	12
5.80 	28.17 	1	1	1	3.7 	825	0	0	0	1	0	5.01 	14	12
5.30 	29.00 	1	1	1	3.9 	0	0	0	0	0	0	6.68 	16	12
5.30 	28.17 	1	0	0	3.6 	780	0	0	0	0	0	5.52 	12	12
5.44 	27.83 	1	1	0	3.5 	0	0	0	0	0	0	5.52 	12	12
4.87 	24.67 	0	0	0	4.0 	0	0	0	0	0	0	5.86 	12	12
5.26 	28.25 	1	1	1	3.6 	0	0	1	0	1	0	6.40 	12	12
4.87 	24.75 	0	0	0	3.7 	0	1	1	0	0	0	6.40 	12	12
4.79 	22.17 	0	0	0	3.7 	0	0	0	0	0	0	6.11 	12	12
5.99 	25.42 	1	0	0	3.5 	920	0	1	0	1	0	5.86 	12	12
5.70 	25.17 	1	1	1	3.2 	0	0	0	0	0	0	5.01 	6	6
5.52 	30.42 	1	1	1	4.3 	0	0	0	0	1	0	5.86 	9	9
5.35 	25.92 	0	0	1	4.3 	0	1	0	0	0	0	5.52 	12	12
5.91 	26.92 	1	1	1	4.1 	0	0	0	0	0	1	5.52 	6	9
5.08 	23.08 	0	0	1	4.4 	0	0	1	0	0	0	5.86 	12	12
5.42 	25.92 	0	0	1	3.2 	885	1	0	0	0	0	6.11 	16	16
4.79 	24.75 	0	0	0	4.2 	600	0	0	0	0	0	5.86 	12	12
5.16 	26.17 	1	1	1	2.8 	0	0	0	0	1	0	6.11 	9	9
5.93 	27.92 	1	1	0	4.0 	0	0	0	0	0	0	5.86 	6	9
5.30 	29.08 	1	1	1	2.8 	0	0	0	0	1	0	6.11 	16	12
5.30 	24.33 	0	0	0	3.8 	0	0	0	0	0	0	5.86 	12	9
5.63 	25.50 	1	1	1	4.0 	0	0	0	0	1	0	6.40 	12	16
5.97 	27.08 	1	1	1	3.3 	0	0	0	1	0	1	5.01 	20	16
5.39 	25.75 	1	1	0	3.8 	0	0	0	0	0	0	5.01 	12	12
